,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
25736,51,3,249706,6,10,3,1,5,1,2,0,0,40,1,1
25737,35,2,95455,1,13,3,2,5,1,2,0,0,55,1,1
25738,39,3,209867,6,10,1,1,1,1,2,13550,0,45,1,2
25739,35,7,79586,4,14,2,4,2,3,1,0,0,40,4,2
25740,41,3,289669,2,9,7,10,1,1,2,0,0,40,1,1
25741,31,3,347166,6,10,3,7,4,1,1,4650,0,40,1,1
25742,40,3,53835,1,13,2,6,2,1,1,0,0,50,1,2
25743,46,5,14878,11,15,2,4,2,3,1,0,0,40,14,2
25744,31,3,266126,2,9,1,5,1,1,2,0,0,30,1,1
25745,41,7,146659,6,10,3,10,1,1,2,0,0,40,9,1
25746,42,3,125280,1,13,2,2,2,1,1,3137,0,40,1,1
25747,23,3,173535,2,9,1,6,4,1,1,0,0,40,1,1
25749,49,3,280525,6,10,2,1,2,1,1,0,0,45,1,2
25750,53,3,479621,8,11,3,11,1,2,1,0,0,40,1,1
25751,38,5,194630,1,13,1,13,1,1,2,4787,0,43,1,2
25752,36,3,247600,7,12,3,2,5,3,2,0,0,40,22,1
25753,32,3,258406,6,10,1,7,5,1,1,0,0,72,6,1
25754,20,3,107746,3,7,1,8,6,1,1,0,0,40,28,1
25756,22,3,229987,6,10,1,11,6,3,2,0,0,32,1,1
25757,25,3,312338,8,11,1,7,5,4,1,0,0,40,1,1
25758,58,3,225394,2,9,2,7,2,1,1,0,1902,40,1,1
25759,24,3,373718,6,10,1,9,1,1,1,0,0,20,1,1
25760,48,1,120131,2,9,3,7,4,1,1,8614,0,40,1,2
25761,20,3,472789,14,2,1,9,1,1,1,0,0,30,26,1
25762,60,2,27886,6,10,2,2,2,1,1,0,0,40,1,2
25763,20,3,138352,2,9,1,5,6,1,1,0,0,30,1,1
25764,52,3,123011,6,10,2,2,2,1,1,0,0,45,1,2
25765,36,3,306567,2,9,2,8,3,1,2,0,0,40,1,2
25766,46,5,187749,1,13,2,4,2,3,1,0,0,40,14,2
25767,22,3,260594,3,7,1,6,5,1,2,0,0,25,1,1
25768,19,3,236879,6,10,1,2,4,1,2,0,0,35,1,1
25769,37,3,186808,2,9,1,6,5,1,1,0,0,40,1,1
25770,30,3,373213,8,11,3,6,1,1,2,0,0,40,1,2
25771,44,3,187629,7,12,1,7,1,1,1,0,0,25,1,1
25773,22,3,305781,2,9,1,6,1,1,1,0,0,45,11,1
25774,31,7,256362,1,13,2,6,2,1,1,3908,0,50,1,1
25775,17,3,239947,3,7,1,1,4,1,1,0,0,40,1,1
25776,21,3,349041,2,9,1,3,1,1,1,0,0,40,1,1
25777,67,3,105252,4,14,2,2,2,1,1,0,0,40,1,2
25778,46,3,182715,9,4,3,2,1,1,1,0,0,40,1,1
25779,29,3,166210,2,9,3,3,4,1,1,0,0,50,1,1
25780,20,3,113200,6,10,1,3,4,1,2,0,0,6,1,1
25781,27,3,142075,6,10,1,5,4,1,1,0,0,24,1,1
25782,35,3,454843,6,10,2,7,2,1,1,0,0,40,1,2
25783,19,3,142219,6,10,1,1,4,1,2,0,0,30,1,1
25784,36,3,112512,16,8,5,5,5,1,2,0,0,40,6,1
25785,43,3,212894,1,13,2,2,2,1,1,15024,0,50,1,2
25786,62,1,265201,1,13,3,4,1,1,1,0,0,40,1,1
25787,28,3,251905,11,15,1,4,1,1,1,0,2339,40,11,1
25788,18,3,170627,3,7,1,5,4,1,2,0,0,15,1,1
25789,59,3,354037,11,15,2,8,2,2,1,15024,0,50,1,2
25790,37,3,259089,1,13,3,2,1,1,1,0,0,40,1,1
25791,27,3,21856,6,10,1,7,1,2,1,0,0,40,1,1
25792,46,5,207946,4,14,3,4,5,1,2,0,0,43,1,1
25793,29,3,77009,3,7,5,6,1,1,2,0,2754,42,1,1
25794,33,3,36539,1,13,2,2,3,1,2,0,0,40,1,2
25795,62,3,176811,2,9,2,7,2,1,1,0,0,40,1,1
25796,46,3,456062,10,16,2,4,2,1,1,0,2415,55,1,2
25797,28,3,277746,13,6,2,10,2,1,1,0,0,40,1,1
25798,22,3,288132,6,10,1,6,4,1,2,0,0,35,1,1
25799,46,4,344415,4,14,2,14,2,1,1,0,1887,40,1,2
25800,54,7,206964,6,10,2,6,2,1,1,0,1977,40,1,2
25801,34,3,198091,2,9,2,7,2,1,1,0,0,72,1,1
25803,62,3,588484,1,13,2,6,2,1,1,0,0,20,1,2
25804,30,3,113364,6,10,2,3,2,1,1,0,0,40,16,1
25805,19,3,270551,2,9,1,5,4,1,1,0,0,20,1,1
25807,27,3,190525,8,11,1,10,5,1,1,0,0,45,1,1
25808,36,3,153066,6,10,2,7,2,1,1,0,0,50,1,2
25809,52,3,150393,1,13,2,10,2,1,1,0,0,40,1,2
25810,47,3,99911,16,8,4,2,1,1,2,0,0,55,1,1
25811,57,5,343447,2,9,3,13,1,1,2,0,0,40,1,1
25812,64,3,169482,6,10,4,2,5,1,2,0,0,40,1,1
25814,53,3,194501,3,7,7,5,4,1,2,0,0,47,1,1
25815,53,3,177705,1,13,2,7,2,1,1,0,0,44,1,2
25816,31,3,123983,6,10,5,6,5,3,1,0,0,40,7,1
25817,41,3,138975,1,13,2,2,2,1,1,7688,0,45,1,2
25818,45,5,235431,2,9,5,5,5,2,2,0,0,40,1,1
25820,45,1,130206,2,9,3,1,6,1,2,0,0,40,1,1
25821,23,3,210053,6,10,1,5,1,1,2,0,0,28,1,1
25822,39,5,249392,4,14,2,4,2,1,1,0,0,72,1,1
25823,31,3,87418,8,11,2,2,2,1,1,0,0,40,1,1
25824,35,2,190387,1,13,2,9,2,1,1,0,0,45,1,1
25825,54,3,176240,4,14,2,8,2,1,1,7688,0,60,1,2
25827,40,5,105862,1,13,3,4,5,1,2,5455,0,40,1,1
25828,55,2,185195,1,13,2,2,2,1,1,0,0,40,1,2
25829,31,3,173495,2,9,2,7,2,1,1,0,0,40,1,1
25830,58,7,78634,3,7,2,8,2,1,1,0,0,60,1,1
25831,31,3,147284,10,16,2,4,2,1,1,0,1977,99,1,2
25832,46,2,82572,2,9,7,5,6,1,2,0,0,40,1,1
25833,38,3,154641,8,11,2,7,2,1,1,0,0,40,1,1
25834,22,5,39236,6,10,1,4,4,1,2,594,0,25,1,1
25836,48,2,179337,2,9,2,7,2,1,1,0,0,60,10,1
25837,73,3,173047,1,13,2,4,2,1,1,0,0,15,1,1
25838,25,3,264012,1,13,2,1,2,1,1,0,0,45,1,2
25839,53,4,227836,6,10,3,9,1,1,1,0,0,40,1,1
25840,46,3,321327,6,10,2,8,2,1,1,7298,0,45,1,2
25842,37,3,146398,1,13,1,4,1,2,2,0,0,40,1,1
25843,30,3,324120,2,9,2,3,2,1,1,0,0,50,1,1
25844,29,3,367329,2,9,2,10,2,1,1,0,0,40,1,1
25845,29,1,301582,6,10,2,13,2,1,1,0,0,40,1,1
25847,58,3,170108,4,14,2,2,2,1,1,0,0,40,1,2
25848,42,2,82297,9,4,2,5,3,2,2,0,0,50,1,1
25849,62,5,180162,5,5,3,13,1,2,1,0,0,24,1,1
25850,45,5,348172,1,13,2,9,2,3,1,7298,0,40,1,2
25851,38,3,809585,1,13,2,6,2,1,1,0,0,40,1,2
25852,36,2,67728,1,13,2,6,2,1,1,0,0,50,1,2
25854,42,2,102069,9,4,2,6,2,1,1,0,0,30,1,1
25855,47,5,149700,4,14,2,4,2,1,1,15024,0,35,1,2
25856,42,2,109273,6,10,1,7,5,1,1,0,0,40,1,1
25857,43,3,393354,6,10,2,1,3,2,2,0,0,38,1,2
25858,37,3,226947,8,11,2,7,2,1,1,0,0,40,1,2
25859,36,1,86805,6,10,2,2,3,1,2,7298,0,39,1,2
25860,27,3,493689,1,13,1,11,1,2,2,0,0,40,27,1
25861,54,3,299324,12,3,4,10,5,1,1,0,0,40,6,1
25862,48,2,353012,2,9,2,7,2,1,1,0,1902,40,1,2
25863,29,3,174419,2,9,1,5,5,1,2,0,0,30,1,1
25864,29,3,209472,2,9,2,10,2,1,1,0,0,38,1,1
25865,37,3,295127,6,10,3,5,1,1,1,0,0,47,1,1
25866,55,7,182273,6,10,2,6,2,1,1,0,0,40,1,1
25867,67,3,228200,2,9,2,15,3,2,2,0,0,20,1,1
25868,51,3,263836,2,9,7,3,1,1,1,0,0,30,1,1
25869,35,3,178948,4,14,1,4,5,1,2,0,0,32,1,1
25871,64,2,253296,2,9,7,5,6,1,2,0,0,40,1,1
25872,23,3,240137,12,3,1,3,1,1,1,0,0,55,6,1
25873,49,3,24712,1,13,1,5,1,3,2,0,0,35,14,1
25874,38,2,342635,1,13,2,4,2,1,1,0,0,70,1,1
25875,62,3,115387,2,9,1,3,6,2,2,0,0,40,1,1
25876,62,2,182998,9,4,2,7,2,1,1,0,0,10,1,1
25878,45,2,246891,4,14,3,7,1,1,1,0,0,40,1,1
25879,20,3,30035,7,12,1,6,4,1,2,0,0,40,1,1
25880,38,3,175232,2,9,2,10,2,1,1,0,0,48,1,1
25881,50,7,140516,1,13,2,1,2,1,1,0,0,40,1,1
25882,40,3,64980,6,10,2,1,2,2,1,0,0,55,1,2
25883,30,3,155781,2,9,2,7,2,1,1,0,0,70,1,1
25884,52,4,192065,6,10,5,2,1,1,2,0,0,40,1,1
25885,28,2,227890,1,13,1,4,1,2,1,0,0,50,1,2
25886,62,2,162249,2,9,2,8,2,1,1,0,0,30,1,1
25887,31,3,165949,2,9,3,5,5,1,2,0,0,40,1,1
25888,40,3,445382,2,9,2,2,2,1,1,0,0,40,1,2
25889,34,3,211948,2,9,3,6,1,1,2,0,1590,40,1,1
25890,53,3,163678,6,10,2,6,2,1,1,0,0,40,1,2
25891,42,3,89413,16,8,1,9,4,1,1,0,0,40,1,1
25892,26,3,289700,6,10,2,5,2,1,1,0,0,25,1,1
25893,51,3,163826,2,9,2,8,2,1,1,0,0,40,1,2
25894,49,3,185385,4,14,2,4,2,1,1,0,0,50,1,2
25895,43,3,169031,2,9,2,10,2,1,1,0,0,40,1,1
25896,42,3,54611,6,10,3,9,1,1,1,0,0,40,1,1
25897,31,3,130620,3,7,4,6,4,3,2,0,0,40,4,1
25898,26,3,328663,2,9,2,8,2,5,1,0,0,40,1,1
25899,50,3,169646,1,13,5,4,5,3,2,0,0,40,14,1
25900,35,3,186815,2,9,2,10,2,1,1,0,0,40,1,1
25901,37,3,103925,6,10,1,11,6,1,2,0,0,40,1,1
25903,20,3,82777,6,10,1,6,4,1,1,0,0,16,1,1
25904,31,5,178449,11,15,2,4,2,1,1,0,0,40,1,2
25905,28,3,51672,2,9,1,7,1,1,1,0,0,35,1,1
25906,46,3,380162,2,9,2,11,2,2,1,0,0,40,1,2
25907,21,3,212114,6,10,1,4,4,1,2,0,0,8,1,1
25908,41,2,100800,4,14,2,2,2,1,1,7298,0,70,1,2
25909,30,3,162572,1,13,1,2,1,1,1,0,0,70,1,2
25910,66,7,179951,1,13,2,2,2,1,1,0,0,70,1,1
25911,37,7,190759,6,10,2,6,2,1,1,0,0,60,1,2
25912,74,1,236012,9,4,7,3,1,1,2,0,0,20,1,1
25913,46,1,164023,6,10,2,13,2,2,1,0,0,70,1,2
25914,51,3,172046,4,14,2,2,2,1,1,0,1977,50,1,2
25915,33,3,182926,1,13,2,2,2,1,1,15024,0,50,1,2
25916,30,3,151001,12,3,2,10,2,1,1,3464,0,40,6,1
25917,47,7,362835,1,13,2,2,2,1,1,0,0,50,1,2
25918,49,3,97883,1,13,3,2,5,1,2,0,0,40,1,1
25919,53,3,91911,2,9,3,7,5,2,2,0,0,48,1,1
25920,24,3,278130,8,11,1,10,1,1,1,0,0,40,1,1
25921,54,3,146310,2,9,2,8,2,1,1,0,0,50,1,1
25922,32,3,379412,6,10,1,7,4,1,1,0,0,40,1,1
25923,45,3,37987,6,10,2,6,2,1,1,0,0,45,1,1
25924,46,7,256909,2,9,4,9,1,1,1,3325,0,45,1,1
25925,37,1,482927,6,10,3,5,1,1,1,0,0,65,1,1
25926,48,1,44434,4,14,2,4,2,1,1,0,0,61,1,2
25927,25,3,255474,1,13,1,1,1,1,2,0,0,40,1,1
25931,27,3,341504,6,10,1,1,5,1,2,0,0,40,1,1
25932,69,3,197080,2,9,7,1,5,1,1,0,0,8,1,1
25933,38,3,102945,1,13,2,6,2,1,1,0,0,52,1,2
25934,47,3,503454,16,8,1,1,6,2,2,0,0,40,1,1
25935,30,2,87561,6,10,1,1,1,1,2,0,0,60,1,1
25936,46,3,270693,2,9,1,3,4,1,1,3674,0,30,1,1
25937,27,3,252813,11,15,1,4,1,1,2,0,0,45,1,1
25938,19,3,574271,6,10,1,6,4,1,1,0,0,35,1,1
25939,18,3,184016,2,9,2,15,1,1,2,3103,0,40,1,1
25940,24,3,235071,3,7,2,7,2,1,1,0,0,50,1,2
25941,32,3,158242,1,13,1,4,1,1,2,0,0,40,1,1
25942,38,3,299810,2,9,2,3,2,2,1,0,0,40,1,1
25943,19,3,277695,15,1,1,9,1,1,1,0,0,36,39,1
25944,28,3,23324,6,10,1,3,1,1,1,0,0,40,1,1
25945,39,5,316582,4,14,1,4,1,1,2,0,0,55,1,1
25946,38,2,176657,6,10,5,6,1,3,1,0,0,60,30,1
25947,42,3,93770,2,9,2,10,3,1,2,0,0,40,1,2
25948,31,3,124569,6,10,2,1,3,1,2,0,0,40,1,2
25949,46,3,117313,5,5,5,10,1,1,2,0,0,40,40,1
25950,53,3,53812,6,10,7,2,1,1,2,0,0,54,1,1
25951,21,3,170456,7,12,1,3,4,1,1,0,0,15,1,1
25952,48,2,115971,2,9,2,6,2,1,1,0,0,50,1,1
25953,46,3,31432,2,9,2,1,3,1,2,3103,0,52,1,2
25954,30,3,112383,2,9,2,8,2,1,1,0,0,45,1,1
25955,24,3,283092,2,9,1,1,6,2,1,0,0,40,3,1
25956,32,3,27207,13,6,1,7,1,1,1,0,0,50,1,1
25957,30,3,46712,2,9,3,5,1,1,2,0,0,40,1,1
25958,57,1,19520,10,16,3,4,5,1,2,0,0,50,1,1
25959,56,3,98630,9,4,1,1,1,1,1,0,0,40,1,1
25960,27,3,159897,2,9,1,2,1,2,2,0,0,37,1,1
25961,38,3,136629,1,13,2,10,2,1,1,0,0,40,13,1
25962,19,3,407759,2,9,1,1,4,1,1,0,0,40,1,1
25963,61,2,221884,6,10,2,1,2,1,1,0,0,50,1,2
25964,49,3,148475,8,11,3,11,5,1,2,0,0,40,1,1
25965,28,3,274964,2,9,2,7,2,1,1,0,0,38,1,1
25966,50,7,160107,4,14,2,4,2,1,1,0,0,55,1,2
25967,43,3,167265,1,13,2,7,2,1,1,0,0,84,1,2
25968,34,3,148226,2,9,1,10,5,2,2,0,0,48,1,1
25969,28,3,153869,3,7,2,7,2,1,1,0,0,40,1,1
25970,31,3,208881,6,10,2,7,2,1,1,0,0,40,1,1
25971,55,3,256953,2,9,7,10,5,2,2,0,0,44,1,1
25972,26,3,100147,1,13,2,2,3,1,2,0,0,45,1,2
25973,51,5,166461,10,16,2,4,3,2,2,0,0,40,1,2
25974,35,3,171327,2,9,2,7,2,1,1,0,0,40,1,1
25975,42,3,297335,7,12,4,2,5,3,2,0,0,31,21,1
25977,31,3,169589,4,14,1,4,1,1,1,0,0,30,1,1
25978,22,5,273734,2,9,1,9,4,1,1,0,0,20,1,1
25979,67,3,158301,2,9,3,8,1,1,1,0,0,60,1,1
25981,63,3,196725,2,9,7,5,5,1,2,0,0,24,1,1
25982,31,3,137444,2,9,2,10,2,1,1,0,0,40,1,2
25983,17,3,286960,3,7,1,4,4,1,1,0,0,40,1,1
25984,41,5,201435,2,9,2,8,2,2,1,0,0,40,1,1
25985,53,5,216931,9,4,2,8,2,1,1,0,0,38,1,1
25986,44,5,212665,6,10,2,13,2,2,1,0,0,99,1,1
25987,24,3,462820,1,13,1,9,1,1,1,0,0,40,1,1
25988,35,3,198841,8,11,3,11,4,1,1,0,0,35,1,1
25989,61,3,219886,6,10,2,11,3,1,2,0,0,40,1,2
25990,31,3,163003,7,12,1,4,6,3,2,0,0,40,14,1
25991,44,3,112262,1,13,2,11,2,1,1,5178,0,40,1,2
25992,56,3,213105,2,9,2,6,2,1,1,0,0,36,1,2
25993,66,3,302072,7,12,3,1,5,1,2,0,0,40,1,1
25994,45,3,338105,6,10,2,7,2,3,1,0,0,40,38,1
25995,69,2,58213,1,13,2,4,2,1,1,20051,0,45,1,2
25996,64,3,125684,2,9,2,7,2,1,1,0,0,40,1,1
25997,38,3,215419,2,9,2,1,3,1,2,0,0,36,1,2
25998,43,5,413760,6,10,5,7,1,2,1,0,0,40,1,1
25999,37,3,205339,2,9,3,7,1,1,1,0,0,49,1,1
26000,19,3,236570,2,9,1,1,4,1,2,0,0,16,1,1
26001,59,2,247552,2,9,2,2,2,1,1,0,0,40,1,1
26002,50,4,184007,6,10,2,1,2,1,1,0,0,40,1,1
26003,33,3,341187,1,13,2,2,2,1,1,0,0,50,1,2
26004,56,3,220187,6,10,2,11,2,1,1,0,0,45,1,2
26005,28,3,198258,8,11,2,6,2,1,1,0,0,40,1,1
26006,27,3,175821,2,9,2,1,3,1,2,0,0,34,1,1
26008,34,3,261418,2,9,2,5,2,1,1,0,0,40,1,1
26009,19,3,203319,3,7,1,6,4,1,1,0,0,30,1,1
26010,68,2,166083,2,9,2,2,2,1,1,0,0,40,1,2
26011,28,3,109001,4,14,2,4,2,1,1,0,0,38,1,2
26013,22,2,197387,2,9,1,9,4,1,1,0,0,40,1,1
26014,58,3,284834,7,12,3,1,1,1,2,0,0,40,1,1
26015,31,3,87535,6,10,1,10,1,1,2,0,0,25,1,1
26016,17,5,175587,3,7,1,13,4,1,1,0,0,30,1,1
26017,25,3,242700,6,10,1,8,1,1,1,10520,0,50,1,2
26018,23,3,161478,6,10,1,5,4,3,2,0,0,23,1,1
26019,25,3,51498,16,8,1,5,6,1,1,0,0,40,1,1
26020,47,3,220124,2,9,1,7,1,1,1,0,0,40,1,1
26021,39,3,188503,1,13,2,2,3,1,2,0,0,60,1,2
26022,44,3,113324,2,9,2,7,2,1,1,0,0,40,1,1
26023,46,3,208872,8,11,2,4,2,1,1,0,0,40,1,2
26024,38,2,34180,6,10,2,9,2,1,1,0,0,35,1,1
26025,23,3,292023,2,9,1,10,4,1,1,0,0,30,1,1
26026,34,3,141118,1,13,4,4,1,1,2,0,0,35,1,1
26027,33,3,348592,2,9,1,7,1,1,1,0,0,40,1,2
26028,38,3,185203,2,9,7,5,5,1,2,0,0,20,1,1
26029,52,2,165278,8,11,2,2,2,1,1,0,0,40,1,1
26030,50,3,116933,2,9,3,6,1,1,2,0,0,33,1,1
26031,38,3,237608,1,13,1,6,1,1,2,0,2444,45,1,2
26032,35,3,84787,1,13,2,5,2,1,1,0,0,40,1,1
26033,67,2,217892,10,16,2,4,2,1,1,10605,0,35,1,2
26034,60,3,325971,2,9,2,10,2,1,1,7688,0,40,1,2
26035,44,3,206878,2,9,1,6,6,1,2,0,0,15,1,1
26036,38,2,127772,2,9,3,9,4,1,1,0,0,50,1,1
26037,29,3,208577,2,9,2,4,2,1,1,0,0,40,1,2
26038,65,3,344152,4,14,2,4,2,1,1,5556,0,50,1,2
26039,33,3,40681,7,12,1,1,1,1,2,0,0,40,1,1
26041,18,3,280603,3,7,1,6,4,1,2,0,0,30,1,1
26042,43,3,188436,11,15,3,2,1,1,1,0,0,40,1,1
26043,42,3,134220,8,11,3,2,4,4,2,0,0,40,1,1
26044,42,3,177989,2,9,2,8,2,1,1,0,0,40,1,1
26045,32,3,164190,2,9,2,3,2,1,1,0,0,30,1,1
26046,36,3,90897,7,12,1,11,1,1,2,0,0,40,1,1
26047,41,1,33126,1,13,2,9,2,1,1,0,0,40,1,2
26048,30,3,270886,6,10,1,5,4,1,2,0,0,40,1,1
26049,21,3,216129,2,9,1,5,4,1,1,0,0,35,1,1
26050,33,3,189368,6,10,2,8,2,2,1,0,0,40,1,2
26052,19,3,306225,2,9,1,3,4,1,1,0,0,25,1,1
26053,35,3,330664,2,9,3,8,1,1,1,0,0,40,1,1
26054,43,3,191765,2,9,3,11,5,2,2,0,0,35,1,1
26055,45,3,289353,2,9,2,8,2,2,1,0,0,24,1,1
26056,25,3,53147,1,13,1,2,4,2,1,0,0,50,1,1
26057,39,2,122353,1,13,2,2,2,1,1,0,0,40,1,1
26058,26,3,188767,2,9,1,3,1,1,1,0,0,40,1,1
26059,60,3,239576,4,14,2,8,2,1,1,0,0,10,1,1
26060,52,5,155141,10,16,2,4,3,1,2,0,0,40,1,2
26061,22,3,64520,16,8,1,8,5,1,1,0,0,30,1,1
26062,23,3,478994,6,10,1,5,4,1,2,0,0,40,1,1
26063,46,3,155654,2,9,2,5,3,1,2,0,0,40,1,1
26064,34,2,124052,1,13,2,6,2,1,1,0,0,30,1,1
26065,39,3,245053,1,13,2,4,2,1,1,0,0,50,1,2
26066,38,3,183585,2,9,1,4,1,1,2,0,0,40,1,1
26067,56,2,323639,4,14,2,2,2,1,1,0,0,25,1,1
26068,55,4,186791,2,9,3,1,1,1,2,0,0,40,1,1
26069,40,3,284303,6,10,2,2,3,1,2,7688,0,40,1,2
26070,23,3,186666,6,10,1,10,1,1,1,0,0,40,1,1
26071,39,3,200153,1,13,3,1,1,1,1,0,0,40,1,1
26072,24,3,180931,1,13,2,6,2,2,1,0,0,30,1,1
26073,51,2,183173,2,9,2,6,2,1,1,0,0,40,1,2
26074,47,7,120131,1,13,2,2,2,1,1,0,0,50,2,2
26075,25,2,263300,2,9,1,9,1,1,1,0,0,50,1,1
26076,34,3,226443,11,15,2,4,2,1,1,0,0,55,1,2
26077,18,3,404868,3,7,1,6,4,2,2,0,1602,20,1,1
26078,19,3,208506,6,10,1,2,4,1,2,0,0,28,1,1
26079,32,3,46746,6,10,3,7,5,1,1,0,0,40,1,1
26080,49,3,246183,2,9,2,6,2,1,1,0,0,40,1,2
26082,43,3,122749,2,9,2,7,2,1,1,0,0,55,1,1
26083,71,7,38822,4,14,2,2,2,1,1,99999,0,40,1,2
26084,59,3,167963,2,9,1,1,5,1,1,0,0,40,1,1
26085,32,3,273241,1,13,2,2,3,1,2,0,0,40,1,2
26086,25,3,120238,1,13,1,2,1,1,1,0,0,40,1,1
26087,32,3,167990,2,9,2,2,2,1,1,0,0,40,40,1
26088,17,3,225507,3,7,1,3,1,2,2,0,0,15,1,1
26089,57,7,125000,11,15,2,4,2,1,1,0,0,35,1,2
26090,17,2,174120,16,8,1,3,4,1,1,0,0,15,1,1
26091,27,3,230959,1,13,1,11,4,3,2,0,0,40,14,1
26092,41,5,132125,2,9,2,13,2,1,1,0,0,40,1,1
26094,19,3,227178,3,7,1,6,1,1,2,0,0,25,1,1
26095,41,3,165798,12,3,3,5,5,1,2,0,0,40,8,1
26096,39,3,129573,1,13,1,2,1,1,1,0,0,50,1,2
26097,30,3,224377,2,9,1,7,1,1,1,0,0,40,1,1
26098,37,3,179481,1,13,2,10,2,1,1,0,0,40,1,2
26099,18,3,434268,3,7,1,1,4,1,2,0,0,15,1,1
26100,40,2,173716,1,13,2,6,2,1,1,0,0,45,1,2
26101,38,7,244803,6,10,2,6,2,1,1,0,1485,60,2,2
26102,24,3,114230,2,9,1,6,6,1,1,0,0,40,1,1
26103,33,3,188661,2,9,2,7,2,1,1,0,0,50,1,1
26104,48,3,216093,1,13,2,3,2,1,1,0,0,40,1,1
26105,51,3,124963,1,13,2,6,2,1,1,0,0,40,1,2
26106,48,3,85341,2,9,2,7,2,1,1,0,0,40,1,1
26107,43,3,193490,9,4,2,7,2,1,1,0,0,45,1,1
26108,34,3,80058,11,15,1,2,4,1,1,0,0,50,1,1
26109,41,3,139907,8,11,5,7,1,1,1,0,0,30,1,1
26110,51,7,54342,11,15,3,4,1,1,1,27828,0,60,1,2
26111,25,3,188767,2,9,1,7,4,1,1,0,0,40,1,1
26112,20,3,117222,2,9,1,5,4,1,1,0,0,50,1,1
26113,61,7,171831,2,9,2,2,2,1,1,2829,0,45,1,1
26114,35,3,187119,6,10,3,2,1,1,2,0,0,70,1,1
26115,42,5,97277,4,14,3,4,5,1,2,0,0,40,1,1
26116,26,5,219760,2,9,1,5,6,1,1,0,0,16,1,1
26117,46,3,63299,2,9,2,5,2,1,1,0,0,50,1,1
26118,39,1,171482,1,13,1,4,1,1,1,0,0,40,1,2
26120,29,3,210869,6,10,1,6,4,2,1,0,0,80,1,1
26121,39,3,38312,6,10,4,7,5,1,1,0,0,40,1,2
26122,47,3,119939,2,9,2,7,2,1,1,0,0,40,1,2
26123,40,3,83953,6,10,2,8,2,1,1,0,0,50,1,2
26124,43,1,101383,2,9,2,7,2,1,1,0,0,40,1,2
26125,32,3,204374,2,9,3,3,1,1,1,0,0,40,1,1
26126,31,3,176831,13,6,3,6,6,1,2,0,0,40,1,1
26128,44,4,251305,7,12,2,1,2,1,1,0,0,40,1,2
26129,46,5,200947,1,13,2,13,2,1,1,0,0,40,1,2
26130,53,2,46704,4,14,2,4,2,1,1,0,0,50,1,2
26131,43,3,119721,1,13,2,2,2,1,1,0,0,40,1,1
26132,41,1,58930,1,13,1,4,1,1,2,0,0,40,1,1
26133,35,3,247750,2,9,7,5,5,2,1,0,0,40,1,1
26134,48,3,67725,1,13,2,6,2,1,1,0,0,45,1,1
26135,28,1,200775,4,14,2,2,3,1,2,0,0,40,1,1
26136,44,3,183542,1,13,7,4,5,1,2,0,0,32,1,1
26138,51,5,123325,11,15,7,4,1,1,2,0,0,40,1,1
26139,28,3,269786,2,9,1,8,5,1,1,0,0,50,1,1
26140,36,3,51089,1,13,1,7,1,1,1,0,0,60,1,1
26141,28,3,136985,2,9,2,5,2,1,1,0,0,35,1,1
26142,21,3,129350,6,10,1,6,4,1,1,0,0,40,1,1
26144,36,5,61299,6,10,2,7,2,1,1,0,0,40,1,1
26146,31,3,257644,2,9,1,4,1,1,1,0,0,43,1,1
26147,44,2,70884,2,9,2,9,2,1,1,0,0,60,1,1
26148,49,5,159726,3,7,3,3,5,1,1,0,0,40,1,1
26149,40,3,174395,2,9,2,7,2,1,1,0,0,40,1,1
26150,64,4,175534,10,16,2,4,2,3,1,0,0,40,29,2
26151,54,5,173050,4,14,2,4,2,1,1,7688,0,40,1,2
26152,27,3,32519,6,10,2,6,2,3,1,0,0,55,7,1
26153,18,3,322999,6,10,1,5,4,1,2,0,0,20,1,1
26154,68,3,148874,5,5,2,7,2,2,1,0,0,44,1,1
26155,64,3,43738,10,16,7,4,1,1,1,0,0,80,1,2
26156,36,3,195385,2,9,2,8,2,4,1,0,0,40,1,1
26157,21,3,149809,2,9,1,9,4,1,1,0,0,24,1,1
26158,22,3,51985,6,10,1,7,4,1,1,0,0,30,1,1
26159,61,3,105384,1,13,2,4,2,1,1,0,0,40,1,1
26160,24,3,137591,6,10,1,6,4,1,1,0,0,10,36,1
26161,49,1,324791,1,13,2,4,2,1,1,0,0,50,1,2
26162,25,3,184303,6,10,5,15,6,1,2,0,0,30,26,1
26164,29,3,274010,6,10,1,4,1,1,1,0,0,45,1,1
26165,22,3,321031,2,9,1,6,4,2,2,0,0,40,1,1
26166,57,4,313929,6,10,2,4,2,4,1,0,0,40,1,1
26167,41,3,394669,1,13,1,4,1,1,2,0,1741,40,1,1
26168,29,3,152951,2,9,2,7,2,1,1,0,0,40,1,2
26169,20,3,247115,6,10,1,1,5,2,2,0,0,35,1,1
26170,47,3,175958,11,15,2,6,2,1,1,0,0,45,1,2
26171,22,3,109039,2,9,1,2,1,1,2,0,0,55,1,1
26172,59,7,141326,8,11,3,4,1,1,1,0,0,50,1,2
26173,42,1,74334,4,14,2,1,2,4,1,0,0,40,1,2
26174,64,2,47462,6,10,1,4,1,1,2,0,0,35,1,1
26175,29,4,182344,2,9,4,5,5,2,1,0,0,40,1,1
